,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_fall_weekend,heavy_rain_winter_weekday,heavy_rain_winter_weekend,non_heavy_rain_fall_weekend,fellesferie,is_may,covid_restriction_christmas,week_number,custom_regressor,fall_start,covid_loose_fall21,christmas_shopping,days_since_last,days_until_next,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
1039,2023-11-06,38614.0,0.0,0.0,2.5,9.5,0,11,0,0,0,0,False,False,False,45,0.0,False,False,False,0,24,True,False,False,False,False,False,False
1040,2023-11-07,15017.4,0.0,0.0,2.5,10.2,1,11,0,0,0,0,False,False,False,45,0.0,False,False,False,0,23,False,True,False,False,False,False,False
1041,2023-11-08,50279.8,0.0,0.0,10.3,8.0,2,11,0,0,0,0,False,False,False,45,0.0,False,False,False,0,22,False,False,True,False,False,False,False
1042,2023-11-09,42113.1,0.0,0.0,6.2,9.4,3,11,0,0,0,0,False,False,False,45,0.0,False,False,False,0,21,False,False,False,True,False,False,False
1043,2023-11-10,58885.7,0.0,0.0,5.8,8.3,4,11,0,0,0,1,False,False,False,45,0.0,False,False,False,0,20,False,False,False,False,True,False,False
1044,2023-11-11,102910.3,0.0,0.0,2.9,6.6,5,11,0,0,0,1,False,False,False,45,0.0,False,False,False,0,19,False,False,False,False,False,True,False
1045,2023-11-12,58728.8,0.0,0.0,1.6,7.7,6,11,0,0,0,0,False,False,False,45,0.0,False,False,False,0,18,False,False,False,False,False,False,True
1046,2023-11-13,37693.6,0.0,0.0,8.1,7.5,0,11,0,0,0,0,False,False,False,46,0.0,False,False,False,0,17,True,False,False,False,False,False,False
1047,2023-11-14,38914.4,0.0,0.0,4.8,7.0,1,11,0,0,0,0,False,False,False,46,0.0,False,False,False,0,16,False,True,False,False,False,False,False
1048,2023-11-15,39141.4,0.0,0.0,4.9,5.8,2,11,0,0,0,0,False,False,False,46,0.0,False,False,False,0,15,False,False,True,False,False,False,False
1049,2023-11-16,45925.0,0.0,0.0,5.7,2.5,3,11,0,0,0,0,False,False,False,46,0.0,False,False,False,0,14,False,False,False,True,False,False,False
1050,2023-11-17,73929.7,0.0,0.0,3.7,3.8,4,11,0,0,0,1,False,False,False,46,0.0,False,False,False,0,13,False,False,False,False,True,False,False
1051,2023-11-18,107192.8,0.0,0.0,11.4,5.5,5,11,0,0,0,1,False,False,False,46,0.0,False,False,False,0,12,False,False,False,False,False,True,False
1052,2023-11-19,57300.1,0.0,0.0,11.4,6.2,6,11,0,0,0,0,False,False,False,46,0.0,False,False,False,0,11,False,False,False,False,False,False,True
1053,2023-11-20,48102.4,0.0,0.0,3.3,7.1,0,11,0,0,0,0,False,False,False,47,0.0,False,False,False,0,10,True,False,False,False,False,False,False
1054,2023-11-21,47470.6,0.0,0.0,5.3,5.2,1,11,0,0,0,0,False,False,False,47,0.0,False,False,False,0,9,False,True,False,False,False,False,False
1055,2023-11-22,48149.0,0.0,0.0,9.9,9.9,2,11,0,0,0,0,False,False,False,47,0.0,False,False,False,0,8,False,False,True,False,False,False,False
1056,2023-11-23,39633.1,0.0,0.0,17.6,9.5,3,11,0,0,0,0,False,False,False,47,0.0,False,False,False,0,7,False,False,False,True,False,False,False
1057,2023-11-24,69942.5,0.0,0.0,18.7,4.9,4,11,0,0,0,1,False,False,False,47,0.0,False,False,False,0,6,False,False,False,False,True,False,False
1058,2023-11-25,104866.7,0.0,0.0,7.6,5.5,5,11,0,0,0,1,False,False,False,47,0.0,False,False,False,0,5,False,False,False,False,False,True,False
1059,2023-11-26,58835.5,0.0,0.0,8.1,3.2,6,11,0,0,0,0,False,False,False,47,0.0,False,False,False,0,4,False,False,False,False,False,False,True
1060,2023-11-27,34109.4,0.0,0.0,6.6,3.5,0,11,0,0,0,0,False,False,False,48,0.0,False,False,False,0,3,True,False,False,False,False,False,False
1061,2023-11-28,40814.5,0.0,0.0,6.2,-1.1,1,11,0,0,0,0,False,False,False,48,0.0,False,False,False,0,2,False,True,False,False,False,False,False
1062,2023-11-29,43148.5,0.0,0.0,3.9,0.1,2,11,0,0,0,0,False,False,False,48,0.0,False,False,False,0,1,False,False,True,False,False,False,False
1063,2023-11-30,46875.9,0.0,0.0,3.1,0.6,3,11,0,0,0,0,False,False,False,48,0.0,False,False,False,0,0,False,False,False,True,False,False,False
1064,2023-12-01,58841.1,0.0,0.0,3.0,-0.8,4,12,0,0,0,1,False,False,False,48,0.0,False,False,False,1,28,False,False,False,False,True,False,False
1065,2023-12-02,106545.7,0.0,0.0,5.4,1.3,5,12,0,0,0,1,False,False,False,48,0.0,False,False,False,2,27,False,False,False,False,False,True,False
1066,2023-12-03,36652.2,0.0,0.0,5.8,1.1,6,12,0,0,0,0,False,False,False,48,0.0,False,False,False,3,26,False,False,False,False,False,False,True
1067,2023-12-04,22741.6,0.0,0.0,3.8,1.3,0,12,0,0,0,0,False,False,False,49,0.0,False,False,False,4,25,True,False,False,False,False,False,False
1068,2023-12-05,23397.3,0.0,0.0,3.2,-1.3,1,12,0,0,0,0,False,False,False,49,0.0,False,False,False,5,24,False,True,False,False,False,False,False
1069,2023-12-06,29934.1,0.0,0.0,2.9,1.0,2,12,0,0,0,0,False,False,False,49,0.0,False,False,False,0,23,False,False,True,False,False,False,False
1070,2023-12-07,22328.9,0.0,0.0,4.9,0.8,3,12,0,0,0,0,False,False,False,49,0.0,False,False,False,0,22,False,False,False,True,False,False,False
1071,2023-12-08,63953.3,0.0,0.0,7.6,2.6,4,12,0,0,0,1,False,False,False,49,0.0,False,False,False,0,21,False,False,False,False,True,False,False
1072,2023-12-09,95550.3,0.0,0.0,10.4,5.9,5,12,0,0,0,1,False,False,False,49,0.0,False,False,False,0,20,False,False,False,False,False,True,False
1073,2023-12-10,30373.4,0.0,0.0,9.1,5.8,6,12,0,0,0,0,False,False,False,49,0.0,False,False,False,0,19,False,False,False,False,False,False,True
1074,2023-12-11,35384.7,0.0,0.0,4.8,4.6,0,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,18,True,False,False,False,False,False,False
1075,2023-12-12,30924.4,0.0,0.0,6.3,3.1,1,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,17,False,True,False,False,False,False,False
1076,2023-12-13,34773.1,0.0,0.0,5.1,0.0,2,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,16,False,False,True,False,False,False,False
1077,2023-12-14,31391.1,0.0,0.0,8.0,3.4,3,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,15,False,False,False,True,False,False,False
1078,2023-12-15,72553.3,0.0,0.0,6.5,8.2,4,12,0,0,0,1,False,False,False,50,0.0,False,False,False,0,14,False,False,False,False,True,False,False
1079,2023-12-16,111814.6,0.0,0.0,10.0,9.7,5,12,0,0,0,1,False,False,False,50,0.0,False,False,False,0,13,False,False,False,False,False,True,False
1080,2023-12-17,28945.9,0.0,0.0,8.3,8.7,6,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,12,False,False,False,False,False,False,True
1081,2023-12-18,0.0,0.0,5.8,8.8,8.2,0,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,11,True,False,False,False,False,False,False
1082,2023-12-19,0.0,0.0,2.0,11.2,6.5,1,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,10,False,True,False,False,False,False,False
1083,2023-12-20,0.0,0.0,0.9,9.3,5.3,2,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,9,False,False,True,False,False,False,False
1084,2023-12-21,0.0,0.0,0.0,5.5,3.9,3,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,8,False,False,False,True,False,False,False
1085,2023-12-22,0.0,0.0,0.0,5.3,2.4,4,12,0,0,0,1,False,False,False,51,0.0,False,False,False,0,7,False,False,False,False,True,False,False
1086,2023-12-23,0.0,0.0,0.0,3.2,1.0,5,12,0,0,0,1,False,False,False,51,0.0,False,False,False,0,6,False,False,False,False,False,True,False
1087,2023-12-24,0.0,0.0,0.0,2.8,0.1,6,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,5,False,False,False,False,False,False,True
1088,2023-12-25,0.0,0.0,0.0,4.1,2.5,0,12,0,0,0,0,False,False,False,52,0.0,False,False,False,0,4,True,False,False,False,False,False,False
1089,2023-12-26,0.0,0.0,0.0,4.2,3.8,1,12,0,0,0,0,False,False,False,52,0.0,False,False,False,0,3,False,True,False,False,False,False,False
1090,2023-12-27,0.0,0.0,0.0,4.2,3.5,2,12,0,0,0,0,False,False,False,52,0.0,False,False,False,0,2,False,False,True,False,False,False,False
1091,2023-12-28,0.0,0.0,0.0,4.2,3.4,3,12,0,0,0,0,False,False,False,52,0.0,False,False,False,0,1,False,False,False,True,False,False,False
1092,2023-12-29,0.0,0.0,0.0,0.0,0.0,4,12,0,0,0,1,False,False,False,52,0.0,False,False,False,0,0,False,False,False,False,True,False,False
1093,2023-12-30,0.0,0.0,0.0,0.0,0.0,5,12,0,0,0,1,False,False,False,52,0.0,False,False,False,1,32,False,False,False,False,False,True,False
1094,2023-12-31,0.0,0.0,0.0,0.0,0.0,6,12,0,0,0,0,False,False,False,52,0.0,False,False,False,2,31,False,False,False,False,False,False,True
1095,2024-01-01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,False,False,False,1,0.0,False,False,False,3,30,True,False,False,False,False,False,False
1096,2024-01-02,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,False,False,False,1,0.0,False,False,False,4,29,False,True,False,False,False,False,False
