,ds,cluster_label,sunshine_amount,fellesferie,is_may,covid_restriction_christmas,fall_start,covid_loose_fall21,christmas_shopping,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_fall_weekend,heavy_rain_winter_weekday,heavy_rain_winter_weekend,non_heavy_rain_fall_weekend,week_number,custom_regressor
917,2023-07-07,5.0,240.20000000000002,False,False,False,False,False,False,0.0,3.9,19.7,4,7,0,0,0,0,27,0.0
918,2023-07-08,5.0,660.0,False,False,False,False,False,False,0.0,4.8,20.9,5,7,0,0,0,0,27,0.0
919,2023-07-09,5.0,306.7,False,False,False,False,False,False,0.0,5.2,25.6,6,7,0,0,0,0,27,0.0
920,2023-07-10,2.0,293.3,False,False,False,False,False,False,0.0,5.2,19.5,0,7,0,0,0,0,28,0.0
921,2023-07-11,2.0,106.9,False,False,False,False,False,False,0.0,9.6,17.1,1,7,0,0,0,0,28,0.0
922,2023-07-12,2.0,260.0,False,False,False,False,False,False,0.0,7.5,18.3,2,7,0,0,0,0,28,0.0
923,2023-07-13,2.0,73.60000000000001,False,False,False,False,False,False,0.0,7.6,17.1,3,7,0,0,0,0,28,0.0
924,2023-07-14,2.0,526.7,False,False,False,False,False,False,0.0,6.2,18.9,4,7,0,0,0,0,28,0.0
925,2023-07-15,2.0,166.9,False,False,False,False,False,False,0.0,10.7,19.8,5,7,0,0,0,0,28,0.0
926,2023-07-16,2.0,80.3,False,False,False,False,False,False,0.0,11.0,17.7,6,7,0,0,0,0,28,0.0
927,2023-07-17,2.0,80.3,False,False,False,False,False,False,0.0,8.7,15.5,0,7,0,0,0,0,29,0.0
928,2023-07-18,2.0,73.6,False,False,False,False,False,False,0.0,7.6,15.3,1,7,0,0,0,0,29,0.0
929,2023-07-19,2.0,60.300000000000004,False,False,False,False,False,False,0.0,9.0,14.8,2,7,0,0,0,0,29,0.0
930,2023-07-20,2.0,73.5,False,False,False,False,False,False,0.0,8.4,15.3,3,7,0,0,0,0,29,0.0
931,2023-07-21,2.0,140.1,False,False,False,False,False,False,0.0,5.1,15.1,4,7,0,0,0,0,29,0.0
932,2023-07-22,2.0,613.4,False,False,False,False,False,False,0.0,6.6,16.0,5,7,0,0,0,0,29,0.0
933,2023-07-23,2.0,360.1,False,False,False,False,False,False,0.0,6.4,18.9,6,7,0,0,0,0,29,0.0
934,2023-07-24,2.0,486.7,False,False,False,False,False,False,0.0,7.2,17.7,0,7,0,0,0,0,30,0.0
935,2023-07-25,2.0,73.4,False,False,False,False,False,False,0.0,11.6,14.7,1,7,0,0,0,0,30,0.0
936,2023-07-26,2.0,240.1,False,False,False,False,False,False,0.0,14.4,17.3,2,7,0,0,0,0,30,0.0
937,2023-07-27,2.0,300.1,False,False,False,False,False,False,0.0,5.9,17.1,3,7,0,0,0,0,30,0.0
938,2023-07-28,2.0,500.0,False,False,False,False,False,False,0.0,5.3,17.5,4,7,0,0,0,0,30,0.0
939,2023-07-29,2.0,133.5,False,False,False,False,False,False,0.0,6.3,20.3,5,7,0,0,0,0,30,0.0
940,2023-07-30,2.0,73.5,False,False,False,False,False,False,0.0,6.9,18.8,6,7,0,0,0,0,30,0.0
941,2023-07-31,2.0,246.7,False,False,False,False,False,False,0.0,6.4,18.2,0,7,0,0,0,0,31,0.0
942,2023-08-01,2.0,240.0,False,False,False,False,False,False,0.0,8.2,18.6,1,8,0,0,0,0,31,0.0
943,2023-08-02,2.0,213.4,False,False,False,False,False,False,0.0,6.7,19.6,2,8,0,0,0,0,31,0.0
944,2023-08-03,2.0,66.8,False,False,False,False,False,False,0.0,9.1,18.3,3,8,0,0,0,0,31,0.0
945,2023-08-04,2.0,166.7,False,False,False,False,False,False,0.0,11.6,16.9,4,8,0,0,0,0,31,0.0
946,2023-08-05,2.0,320.1,False,False,False,False,False,False,0.0,7.0,15.8,5,8,0,0,0,0,31,0.0
947,2023-08-06,2.0,320.0,False,False,False,False,False,False,0.0,7.0,18.0,6,8,0,0,0,0,31,0.0
948,2023-08-07,2.0,80.10000000000001,False,False,False,True,False,False,0.0,14.8,15.7,0,8,0,0,0,0,32,0.0
949,2023-08-08,2.0,33.5,False,False,False,True,False,False,0.0,17.0,11.7,1,8,0,0,0,0,32,0.0
950,2023-08-09,2.0,66.8,False,False,False,True,False,False,0.0,12.2,13.5,2,8,0,0,0,0,32,0.0
951,2023-08-10,2.0,333.3,False,False,False,True,False,False,0.0,7.9,13.8,3,8,0,0,0,0,32,0.0
952,2023-08-11,2.0,66.9,False,False,False,True,False,False,0.0,6.7,19.7,4,8,0,0,0,0,32,0.0
953,2023-08-12,2.0,106.9,False,False,False,True,False,False,0.0,6.9,20.1,5,8,0,0,0,0,32,0.0
954,2023-08-13,2.0,46.9,False,False,False,True,False,False,0.0,7.8,17.8,6,8,0,0,0,0,32,0.0
955,2023-08-14,6.0,73.4,False,False,False,True,False,False,0.0,6.0,18.1,0,8,0,0,0,0,33,0.0
956,2023-08-15,6.0,66.8,False,False,False,True,False,False,0.0,7.2,20.1,1,8,0,0,0,0,33,0.0
957,2023-08-16,6.0,40.2,False,False,False,True,False,False,0.0,8.1,15.9,2,8,0,0,0,0,33,0.0
958,2023-08-17,6.0,40.2,False,False,False,True,False,False,0.0,5.5,19.5,3,8,0,0,0,0,33,0.0
959,2023-08-18,6.0,400.1,False,False,False,True,False,False,0.0,4.9,20.4,4,8,0,0,0,0,33,0.0
960,2023-08-19,6.0,180.0,False,False,False,True,False,False,0.0,9.2,22.7,5,8,0,0,0,0,33,0.0
961,2023-08-20,6.0,173.4,False,False,False,True,False,False,0.0,7.4,21.2,6,8,0,0,0,0,33,0.0
962,2023-08-21,4.0,353.3,False,False,False,False,False,False,0.0,5.9,19.1,0,8,0,0,0,0,34,0.0
963,2023-08-22,4.0,120.2,False,False,False,False,False,False,0.0,7.1,19.7,1,8,0,0,0,0,34,0.0
964,2023-08-23,4.0,146.8,False,False,False,False,False,False,0.0,6.5,16.5,2,8,0,0,0,0,34,0.0
965,2023-08-24,4.0,66.8,False,False,False,False,False,False,0.0,4.5,17.7,3,8,0,0,0,0,34,0.0
966,2023-08-25,4.0,100.10000000000001,False,False,False,False,False,False,0.0,4.5,17.2,4,8,0,0,0,0,34,0.0
967,2023-08-26,4.0,360.0,False,False,False,False,False,False,0.0,3.5,17.7,5,8,0,0,0,0,34,0.0
968,2023-08-27,4.0,293.4,False,False,False,False,False,False,0.0,4.8,17.1,6,8,0,0,0,0,34,0.0
969,2023-08-28,5.0,40.2,False,False,False,False,False,False,0.0,5.0,16.5,0,8,0,0,0,0,35,0.0
970,2023-08-29,5.0,93.4,False,False,False,False,False,False,0.0,5.8,16.6,1,8,0,0,0,0,35,0.0
971,2023-08-30,5.0,80.0,False,False,False,False,False,False,0.0,3.8,17.3,2,8,0,0,0,0,35,0.0
972,2023-08-31,5.0,346.7,False,False,False,False,False,False,0.0,6.1,19.3,3,8,0,0,0,0,35,0.0
973,2023-09-01,5.0,540.0,False,False,False,False,False,False,0.0,7.3,19.0,4,9,0,0,0,1,35,0.0
974,2023-09-02,5.0,140.1,False,False,False,False,False,False,0.0,8.6,15.1,5,9,0,0,0,1,35,0.0
975,2023-09-03,5.0,46.9,False,False,False,False,False,False,0.0,5.1,17.2,6,9,0,0,0,0,35,0.0
976,2023-09-04,5.0,66.8,False,False,False,False,False,False,0.0,7.3,20.3,0,9,0,0,0,0,36,0.0
977,2023-09-05,5.0,160.1,False,False,False,False,False,False,0.0,6.0,18.5,1,9,0,0,0,0,36,0.0
978,2023-09-06,5.0,360.0,False,False,False,False,False,False,0.0,3.8,19.9,2,9,0,0,0,0,36,0.0
979,2023-09-07,5.0,360.0,False,False,False,False,False,False,0.0,5.1,23.8,3,9,0,0,0,0,36,0.0
980,2023-09-08,5.0,540.0,False,False,False,False,False,False,0.0,5.4,26.1,4,9,0,0,0,1,36,0.0
981,2023-09-09,5.0,366.8,False,False,False,False,False,False,0.0,6.9,23.2,5,9,0,0,0,1,36,0.0
982,2023-09-10,5.0,120.1,False,False,False,False,False,False,0.0,4.0,21.6,6,9,0,0,0,0,36,0.0
983,2023-09-11,1.0,33.5,False,False,False,False,False,False,0.0,9.7,19.2,0,9,0,0,0,0,37,0.0
984,2023-09-12,1.0,293.3,False,False,False,False,False,False,0.0,7.1,16.1,1,9,0,0,0,0,37,0.0
985,2023-09-13,1.0,360.0,False,False,False,False,False,False,0.0,8.3,14.2,2,9,0,0,0,0,37,0.0
986,2023-09-14,1.0,180.0,False,False,False,False,False,False,0.0,8.6,14.9,3,9,0,0,0,0,37,0.0
987,2023-09-15,1.0,60.300000000000004,False,False,False,False,False,False,0.0,4.9,16.5,4,9,0,0,0,1,37,0.0
988,2023-09-16,1.0,406.7,False,False,False,False,False,False,0.0,6.3,14.4,5,9,0,0,0,1,37,0.0
989,2023-09-17,1.0,326.7,False,False,False,False,False,False,0.0,3.8,18.2,6,9,0,0,0,0,37,0.0
990,2023-09-18,1.0,73.39999999999999,False,False,False,False,False,False,0.0,10.0,19.4,0,9,0,0,0,0,38,0.0
991,2023-09-19,1.0,100.10000000000001,False,False,False,False,False,False,0.0,8.4,14.7,1,9,0,0,0,0,38,0.0
992,2023-09-20,1.0,40.2,False,False,False,False,False,False,0.0,10.6,16.9,2,9,0,0,0,0,38,0.0
993,2023-09-21,1.0,213.4,False,False,False,False,False,False,0.0,7.8,16.9,3,9,0,0,0,0,38,0.0
994,2023-09-22,1.0,193.4,False,False,False,False,False,False,0.0,6.2,17.0,4,9,0,0,0,1,38,0.0
995,2023-09-23,1.0,193.5,False,False,False,False,False,False,0.0,7.6,13.9,5,9,0,0,0,1,38,0.0
996,2023-09-24,1.0,46.9,False,False,False,False,False,False,0.0,11.2,15.6,6,9,0,0,0,0,38,0.0
997,2023-09-25,1.0,60.1,False,False,False,False,False,False,0.0,11.8,17.2,0,9,0,0,0,0,39,0.0
998,2023-09-26,1.0,246.6,False,False,False,False,False,False,0.0,11.2,18.6,1,9,0,0,0,0,39,0.0
999,2023-09-27,1.0,180.1,False,False,False,False,False,False,0.0,7.7,16.7,2,9,0,0,0,0,39,0.0
1000,2023-09-28,1.0,60.199999999999996,False,False,False,False,False,False,0.0,11.4,18.4,3,9,0,0,0,0,39,0.0
1001,2023-09-29,1.0,120.1,False,False,False,False,False,False,0.0,9.4,15.8,4,9,0,0,0,1,39,0.0
1002,2023-09-30,1.0,133.4,False,False,False,False,False,False,0.0,10.0,13.8,5,9,0,0,0,1,39,0.0
1003,2023-10-01,1.0,0.0,False,False,False,False,False,False,0.0,5.7,15.0,6,10,0,0,0,0,39,0.0
1004,2023-10-02,0.0,0.0,False,False,False,False,False,False,0.0,6.6,15.6,0,10,0,0,0,0,40,0.0
1005,2023-10-03,0.0,0.0,False,False,False,False,False,False,0.0,10.2,14.8,1,10,0,0,0,0,40,0.0
1006,2023-10-04,0.0,0.0,False,False,False,False,False,False,0.0,11.0,14.0,2,10,0,0,0,0,40,0.0
1007,2023-10-05,0.0,0.0,False,False,False,False,False,False,0.0,11.9,14.7,3,10,0,0,0,0,40,0.0
1008,2023-10-06,0.0,0.0,False,False,False,False,False,False,0.0,14.6,15.1,4,10,0,0,0,1,40,0.0
1009,2023-10-07,0.0,0.0,False,False,False,False,False,False,0.0,11.1,10.6,5,10,0,0,0,1,40,0.0
1010,2023-10-08,0.0,0.0,False,False,False,False,False,False,0.0,5.1,10.0,6,10,0,0,0,0,40,0.0
1011,2023-10-09,1.0,0.0,False,False,False,False,False,False,0.0,5.0,10.7,0,10,0,0,0,0,41,0.0
1012,2023-10-10,1.0,0.0,False,False,False,False,False,False,0.0,8.7,15.0,1,10,0,0,0,0,41,0.0
1013,2023-10-11,1.0,0.0,False,False,False,False,False,False,0.0,15.4,11.9,2,10,0,0,0,0,41,0.0
1014,2023-10-12,1.0,0.0,False,False,False,False,False,False,0.0,13.3,11.3,3,10,0,0,0,0,41,0.0
1015,2023-10-13,1.0,0.0,False,False,False,False,False,False,0.0,11.3,11.7,4,10,0,0,0,1,41,0.0
1016,2023-10-14,1.0,0.0,False,False,False,False,False,False,0.0,18.6,10.0,5,10,0,0,0,1,41,0.0
1017,2023-10-15,1.0,0.0,False,False,False,False,False,False,0.0,16.4,8.7,6,10,0,0,0,0,41,0.0
1018,2023-10-16,4.0,0.0,False,False,False,False,False,False,0.0,6.9,10.4,0,10,0,0,0,0,42,0.0
1019,2023-10-17,4.0,0.0,False,False,False,False,False,False,0.0,8.4,11.9,1,10,0,0,0,0,42,0.0
1020,2023-10-18,4.0,0.0,False,False,False,False,False,False,0.0,8.5,12.6,2,10,0,0,0,0,42,0.0
1021,2023-10-19,4.0,0.0,False,False,False,False,False,False,0.0,14.1,8.4,3,10,0,0,0,0,42,0.0
1022,2023-10-20,4.0,0.0,False,False,False,False,False,False,0.0,11.6,7.1,4,10,0,0,0,1,42,0.0
1023,2023-10-21,4.0,0.0,False,False,False,False,False,False,0.0,13.5,8.3,5,10,0,0,0,1,42,0.0
1024,2023-10-22,4.0,0.0,False,False,False,False,False,False,0.0,9.2,12.3,6,10,0,0,0,0,42,0.0
1025,2023-10-23,1.0,0.0,False,False,False,False,False,False,0.0,3.6,10.3,0,10,0,0,0,0,43,0.0
1026,2023-10-24,1.0,0.0,False,False,False,False,False,False,0.0,7.4,12.8,1,10,0,0,0,0,43,0.0
1027,2023-10-25,1.0,0.0,False,False,False,False,False,False,0.0,8.1,9.2,2,10,0,0,0,0,43,0.0
1028,2023-10-26,1.0,0.0,False,False,False,False,False,False,0.0,6.1,9.0,3,10,0,0,0,0,43,0.0
1029,2023-10-27,1.0,0.0,False,False,False,False,False,False,0.0,2.4,7.3,4,10,0,0,0,1,43,0.0
1030,2023-10-28,1.0,0.0,False,False,False,False,False,False,0.0,6.8,7.0,5,10,0,0,0,1,43,0.0
1031,2023-10-29,1.0,0.0,False,False,False,False,False,False,0.0,8.0,8.5,6,10,0,0,0,0,43,0.0
1032,2023-10-30,4.0,0.0,False,False,False,False,False,False,0.0,4.6,8.1,0,10,0,0,0,0,44,0.0
1033,2023-10-31,4.0,0.0,False,False,False,False,False,False,0.0,5.4,6.6,1,10,0,0,0,0,44,0.0
1034,2023-11-01,4.0,0.0,False,False,False,False,False,False,0.0,14.3,6.9,2,11,0,0,0,0,44,0.0
1035,2023-11-02,4.0,0.0,False,False,False,False,False,False,0.0,13.2,9.8,3,11,0,0,0,0,44,0.0
1036,2023-11-03,4.0,0.0,False,False,False,False,False,False,0.0,9.1,11.5,4,11,0,0,0,1,44,0.0
1037,2023-11-04,4.0,0.0,False,False,False,False,False,False,0.0,7.9,11.3,5,11,0,0,0,1,44,0.0
1038,2023-11-05,4.0,0.0,False,False,False,False,False,False,0.0,5.5,9.8,6,11,0,0,0,0,44,0.0
1039,2023-11-06,1.0,0.0,False,False,False,False,False,False,0.0,2.5,9.5,0,11,0,0,0,0,45,0.0
1040,2023-11-07,1.0,0.0,False,False,False,False,False,False,0.0,2.5,10.2,1,11,0,0,0,0,45,0.0
1041,2023-11-08,1.0,0.0,False,False,False,False,False,False,0.0,10.3,8.0,2,11,0,0,0,0,45,0.0
1042,2023-11-09,1.0,0.0,False,False,False,False,False,False,0.0,6.2,9.4,3,11,0,0,0,0,45,0.0
1043,2023-11-10,1.0,0.0,False,False,False,False,False,False,0.0,5.8,8.3,4,11,0,0,0,1,45,0.0
1044,2023-11-11,1.0,0.0,False,False,False,False,False,False,0.0,2.9,6.6,5,11,0,0,0,1,45,0.0
1045,2023-11-12,1.0,0.0,False,False,False,False,False,False,0.0,1.6,7.7,6,11,0,0,0,0,45,0.0
1046,2023-11-13,1.0,0.0,False,False,False,False,False,False,0.0,8.1,7.5,0,11,0,0,0,0,46,0.0
1047,2023-11-14,1.0,0.0,False,False,False,False,False,False,0.0,4.8,7.0,1,11,0,0,0,0,46,0.0
1048,2023-11-15,1.0,0.0,False,False,False,False,False,False,0.0,4.9,5.8,2,11,0,0,0,0,46,0.0
1049,2023-11-16,1.0,0.0,False,False,False,False,False,False,0.0,5.7,2.5,3,11,0,0,0,0,46,0.0
1050,2023-11-17,1.0,0.0,False,False,False,False,False,False,0.0,3.7,3.8,4,11,0,0,0,1,46,0.0
1051,2023-11-18,1.0,0.0,False,False,False,False,False,False,0.0,11.4,5.5,5,11,0,0,0,1,46,0.0
1052,2023-11-19,1.0,0.0,False,False,False,False,False,False,0.0,11.4,6.2,6,11,0,0,0,0,46,0.0
1053,2023-11-20,1.0,0.0,False,False,False,False,False,False,0.0,3.3,7.1,0,11,0,0,0,0,47,0.0
1054,2023-11-21,1.0,0.0,False,False,False,False,False,False,0.0,5.3,5.2,1,11,0,0,0,0,47,0.0
1055,2023-11-22,1.0,0.0,False,False,False,False,False,False,0.0,9.9,9.9,2,11,0,0,0,0,47,0.0
1056,2023-11-23,1.0,0.0,False,False,False,False,False,False,0.0,17.6,9.5,3,11,0,0,0,0,47,0.0
1057,2023-11-24,1.0,0.0,False,False,False,False,False,False,0.0,18.7,4.9,4,11,0,0,0,1,47,0.0
1058,2023-11-25,1.0,0.0,False,False,False,False,False,False,0.0,7.6,5.5,5,11,0,0,0,1,47,0.0
1059,2023-11-26,1.0,0.0,False,False,False,False,False,False,0.0,8.1,3.2,6,11,0,0,0,0,47,0.0
1060,2023-11-27,0.0,0.0,False,False,False,False,False,False,0.0,6.6,3.5,0,11,0,0,0,0,48,0.0
1061,2023-11-28,0.0,0.0,False,False,False,False,False,False,0.0,6.2,-1.1,1,11,0,0,0,0,48,0.0
1062,2023-11-29,0.0,0.0,False,False,False,False,False,False,0.0,3.9,0.1,2,11,0,0,0,0,48,0.0
1063,2023-11-30,0.0,0.0,False,False,False,False,False,False,0.0,3.1,0.6,3,11,0,0,0,0,48,0.0
1064,2023-12-01,0.0,0.0,False,False,False,False,False,False,0.0,3.0,-0.8,4,12,0,0,0,1,48,0.0
1065,2023-12-02,0.0,0.0,False,False,False,False,False,False,0.0,5.4,1.3,5,12,0,0,0,1,48,0.0
1066,2023-12-03,0.0,0.0,False,False,False,False,False,False,0.0,5.8,1.1,6,12,0,0,0,0,48,0.0
1067,2023-12-04,0.0,0.0,False,False,False,False,False,False,0.0,3.8,1.3,0,12,0,0,0,0,49,0.0
1068,2023-12-05,0.0,0.0,False,False,False,False,False,False,0.0,3.2,-1.3,1,12,0,0,0,0,49,0.0
1069,2023-12-06,0.0,0.0,False,False,False,False,False,False,0.0,2.9,1.0,2,12,0,0,0,0,49,0.0
1070,2023-12-07,0.0,0.0,False,False,False,False,False,False,0.0,4.9,0.8,3,12,0,0,0,0,49,0.0
1071,2023-12-08,0.0,0.0,False,False,False,False,False,False,0.0,7.6,2.6,4,12,0,0,0,1,49,0.0
1072,2023-12-09,0.0,0.0,False,False,False,False,False,False,0.0,10.4,5.9,5,12,0,0,0,1,49,0.0
1073,2023-12-10,0.0,0.0,False,False,False,False,False,False,0.0,9.1,5.8,6,12,0,0,0,0,49,0.0
1074,2023-12-11,0.0,0.0,False,False,False,False,False,False,0.0,4.8,4.6,0,12,0,0,0,0,50,0.0
1075,2023-12-12,0.0,0.0,False,False,False,False,False,False,0.0,6.3,3.1,1,12,0,0,0,0,50,0.0
1076,2023-12-13,0.0,0.0,False,False,False,False,False,False,0.0,5.1,0.0,2,12,0,0,0,0,50,0.0
1077,2023-12-14,0.0,0.0,False,False,False,False,False,False,0.0,8.0,3.4,3,12,0,0,0,0,50,0.0
1078,2023-12-15,0.0,0.0,False,False,False,False,False,False,0.0,6.5,8.2,4,12,0,0,0,1,50,0.0
1079,2023-12-16,0.0,0.0,False,False,False,False,False,False,0.0,10.0,9.7,5,12,0,0,0,1,50,0.0
1080,2023-12-17,0.0,0.0,False,False,False,False,False,False,0.0,8.3,8.7,6,12,0,0,0,0,50,0.0
1081,2023-12-18,3.0,0.0,False,False,False,False,False,False,5.8,8.8,8.2,0,12,0,0,0,0,51,0.0
1082,2023-12-19,3.0,0.0,False,False,False,False,False,False,2.0,11.2,6.5,1,12,0,0,0,0,51,0.0
1083,2023-12-20,3.0,0.0,False,False,False,False,False,False,0.9,9.3,5.3,2,12,0,0,0,0,51,0.0
1084,2023-12-21,3.0,0.0,False,False,False,False,False,False,0.0,5.5,3.9,3,12,0,0,0,0,51,0.0
1085,2023-12-22,3.0,0.0,False,False,False,False,False,False,0.0,5.3,2.4,4,12,0,0,0,1,51,0.0
1086,2023-12-23,3.0,0.0,False,False,False,False,False,False,0.0,3.2,1.0,5,12,0,0,0,1,51,0.0
1087,2023-12-24,3.0,0.0,False,False,False,False,False,False,0.0,2.8,0.1,6,12,0,0,0,0,51,0.0
1088,2023-12-25,3.0,0.0,False,False,False,False,False,False,0.0,4.1,2.5,0,12,0,0,0,0,52,0.0
1089,2023-12-26,3.0,0.0,False,False,False,False,False,False,0.0,4.2,3.8,1,12,0,0,0,0,52,0.0
1090,2023-12-27,3.0,0.0,False,False,False,False,False,False,0.0,4.2,3.5,2,12,0,0,0,0,52,0.0
1091,2023-12-28,3.0,0.0,False,False,False,False,False,False,0.0,4.2,3.4,3,12,0,0,0,0,52,0.0
1092,2023-12-29,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,4,12,0,0,0,1,52,0.0
1093,2023-12-30,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,5,12,0,0,0,1,52,0.0
1094,2023-12-31,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,6,12,0,0,0,0,52,0.0
1095,2024-01-01,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0
1096,2024-01-02,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0
1097,2024-01-03,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,2,1,0,0,0,0,1,0.0
1098,2024-01-04,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,3,1,0,0,0,0,1,0.0
1099,2024-01-05,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,4,1,0,0,0,0,1,0.0
1100,2024-01-06,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,5,1,0,0,0,0,1,0.0
1101,2024-01-07,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,6,1,0,0,0,0,1,0.0
1102,2024-01-08,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,0,1,0,0,0,0,2,0.0
1103,2024-01-09,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1,1,0,0,0,0,2,0.0
1104,2024-01-10,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,2,1,0,0,0,0,2,0.0
1105,2024-01-11,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,3,1,0,0,0,0,2,0.0
1106,2024-01-12,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,4,1,0,0,0,0,2,0.0
1107,2024-01-13,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,5,1,0,0,0,0,2,0.0
1108,2024-01-14,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,6,1,0,0,0,0,2,0.0
1109,2024-01-15,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,0,1,0,0,0,0,3,0.0
1110,2024-01-16,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1,1,0,0,0,0,3,0.0
1111,2024-01-17,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,2,1,0,0,0,0,3,0.0
1112,2024-01-18,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,3,1,0,0,0,0,3,0.0
1113,2024-01-19,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,4,1,0,0,0,0,3,0.0
1114,2024-01-20,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,5,1,0,0,0,0,3,0.0
1115,2024-01-21,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,6,1,0,0,0,0,3,0.0
1116,2024-01-22,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,0,1,0,0,0,0,4,0.0
1117,2024-01-23,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1,1,0,0,0,0,4,0.0
1118,2024-01-24,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,2,1,0,0,0,0,4,0.0
1119,2024-01-25,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,3,1,0,0,0,0,4,0.0
1120,2024-01-26,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,4,1,0,0,0,0,4,0.0
1121,2024-01-27,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,5,1,0,0,0,0,4,0.0
1122,2024-01-28,3.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,6,1,0,0,0,0,4,0.0
1123,2024-01-29,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,0,1,0,0,0,0,5,0.0
1124,2024-01-30,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1,1,0,0,0,0,5,0.0
1125,2024-01-31,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,2,1,0,0,0,0,5,0.0
1126,2024-02-01,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,3,2,0,0,0,0,5,0.0
1127,2024-02-02,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,4,2,0,0,0,0,5,0.0
1128,2024-02-03,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,5,2,0,0,0,0,5,0.0
1129,2024-02-04,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,6,2,0,0,0,0,5,0.0
1130,2024-02-05,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,0,2,0,0,0,0,6,0.0
1131,2024-02-06,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1,2,0,0,0,0,6,0.0
1132,2024-02-07,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,2,2,0,0,0,0,6,0.0
1133,2024-02-08,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,3,2,0,0,0,0,6,0.0
1134,2024-02-09,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,4,2,0,0,0,0,6,0.0
1135,2024-02-10,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,5,2,0,0,0,0,6,0.0
1136,2024-02-11,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,6,2,0,0,0,0,6,0.0
1137,2024-02-12,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,0,2,0,0,0,0,7,0.0
1138,2024-02-13,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1,2,0,0,0,0,7,0.0
1139,2024-02-14,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,2,2,0,0,0,0,7,0.0
1140,2024-02-15,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,3,2,0,0,0,0,7,0.0
1141,2024-02-16,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,4,2,0,0,0,0,7,0.0
1142,2024-02-17,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,5,2,0,0,0,0,7,0.0
1143,2024-02-18,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,6,2,0,0,0,0,7,0.0
1144,2024-02-19,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,0,2,0,0,0,0,8,0.0
1145,2024-02-20,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,1,2,0,0,0,0,8,0.0
1146,2024-02-21,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,2,2,0,0,0,0,8,0.0
1147,2024-02-22,0.0,0.0,False,False,False,False,False,False,0.0,0.0,0.0,3,2,0,0,0,0,8,0.0
