,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_spring_weekend,heavy_rain_spring_weekday,heavy_rain_fall_weekend,heavy_rain_fall_weekday,heavy_rain_winter_weekday,before_payday,on_payday,after_payday,specific_month,covid_restriction_christmas,week_number,custom_regressor,fall_start,christmas_shopping,name,event_size,start_date,end_date,date,sentrum_scene_concert_Monday,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Sunday,sentrum_scene_concert_Friday,sentrum_scene_concert_Thursday,sentrum_scene_concert_Saturday,sentrum_scene_concert_Wednesday,days_since_last_30,days_until_next_30,high_weekend,low_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
358,2021-12-25,0.0,0.0,0.0,5.3,-0.2,5,12,0,0,0,0,0,0.0,0,0.0,False,True,51,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2021-12-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,True,False
359,2021-12-26,0.0,0.0,0.0,2.1,-2.9,6,12,0,0,0,0,0,0.0,0,0.0,False,True,51,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2021-12-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,True
360,2021-12-27,0.0,0.0,0.0,4.2,-5.0,0,12,0,0,0,0,0,0.0,0,0.0,False,True,52,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2021-12-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,True,False,False,False,False,False,False
361,2021-12-28,0.0,0.0,0.0,5.1,-3.9,1,12,0,0,0,0,0,0.75,0,0.0,False,True,52,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2021-12-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,True,False,False,False,False,False
362,2021-12-29,0.0,0.0,0.0,2.9,-3.7,2,12,0,0,0,0,0,0.5,0,0.0,False,True,52,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2021-12-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,True,False,False,False,False
363,2021-12-30,0.0,0.0,0.30000000000000004,3.6,1.0,3,12,0,0,0,0,0,0.25,0,0.0,False,True,52,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2021-12-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,True,False,False,False
364,2021-12-31,0.0,0.0,0.0,3.1,0.4,4,12,0,0,0,0,0,0.0,1,0.0,False,True,52,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2021-12-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,True,False,False
365,2022-01-01,0.0,0.0,7.6,2.7,-0.1,5,1,0,0,0,0,0,0.0,0,0.36787944117144233,False,True,52,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,True,False
366,2022-01-02,0.0,0.0,0.1,2.7,1.0,6,1,0,0,0,0,0,0.0,0,0.1353352832366127,False,True,52,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,True
367,2022-01-03,0.0,0.0,0.30000000000000004,5.3,3.7,0,1,0,0,0,0,0,0.0,0,0.049787068367863944,False,True,1,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,True,False,False,False,False,False,False
368,2022-01-04,0.0,0.0,0.0,3.1,0.3,1,1,0,0,0,0,0,0.0,0,0.0,False,True,1,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,True,False,False,False,False,False
369,2022-01-05,0.0,0.0,0.0,6.2,0.2,2,1,0,0,0,0,0,0.0,0,0.0,False,True,1,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,True,False,False,False,False
370,2022-01-06,0.0,0.0,0.0,5.3,-1.5,3,1,0,0,0,0,0,0.0,0,0.0,False,True,1,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,True,False,False,False
371,2022-01-07,0.0,0.0,3.9,6.8,-2.8,4,1,0,0,0,0,0,0.0,0,0.0,False,True,1,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,True,False,False
372,2022-01-08,0.0,0.0,0.5,6.1,-2.5,5,1,0,0,0,0,0,0.0,0,0.0,False,True,1,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,True,False
373,2022-01-09,0.0,0.0,0.0,6.3,-0.9,6,1,0,0,0,0,0,0.0,0,0.0,False,True,1,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,5,True,False,False,False,False,False,False,False,True
374,2022-01-10,0.0,0.0,0.1,5.7,-0.6,0,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,4,True,False,True,False,False,False,False,False,False
375,2022-01-11,0.0,0.0,3.3,5.2,2.7,1,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,3,True,False,False,True,False,False,False,False,False
376,2022-01-12,0.0,0.0,0.0,2.9,3.1,2,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,True,False,False,False,True,False,False,False,False
377,2022-01-13,0.0,0.0,0.0,7.6,12.3,3,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,True,False,False,False,False,True,False,False,False
378,2022-01-14,0.0,0.0,0.0,10.1,10.8,4,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,True,False,False
379,2022-01-15,0.0,0.0,0.0,2.4,0.5,5,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,True,False,False,False,False,False,False,True,False
380,2022-01-16,0.0,0.0,0.30000000000000004,9.0,6.1,6,1,0,0,0,0,0,0.0,0,0.0,False,False,2,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0,True,False,False,False,False,False,False,False,True
381,2022-01-17,0.0,0.0,0.0,8.0,4.2,0,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0,True,False,True,False,False,False,False,False,False
382,2022-01-18,0.0,0.0,0.0,2.4,-1.1,1,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,Seigmen,Medium,2021-12-17,2022-03-12,2022-01-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,0,True,False,False,True,False,False,False,False,False
383,2022-01-19,0.0,0.0,0.8,10.5,4.9,2,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0,True,False,False,False,True,False,False,False,False
384,2022-01-20,0.0,0.0,0.0,7.6,1.0,3,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,True,False,False,False
385,2022-01-21,0.0,0.0,0.0,2.1,1.7,4,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,True,False,False
386,2022-01-22,0.0,0.0,0.0,2.2,1.4,5,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,True,False
387,2022-01-23,0.0,0.0,0.0,2.1,0.5,6,1,0,0,0,0,0,0.0,0,0.0,False,False,3,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,True
388,2022-01-24,0.0,0.0,0.0,3.2,1.6,0,1,0,0,0,0,0,0.0,0,0.0,False,False,4,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,True,False,False,False,False,False,False
389,2022-01-25,0.0,0.0,0.0,2.8,4.6,1,1,0,0,0,0,0,0.0,0,0.0,False,False,4,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,True,False,False,False,False,False
390,2022-01-26,0.0,0.0,0.0,5.3,6.8,2,1,0,0,0,0,0,0.0,0,0.0,False,False,4,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,True,False,False,False,False
391,2022-01-27,0.0,0.0,0.0,8.1,6.5,3,1,0,0,0,0,0,0.0,0,0.0,False,False,4,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,True,False,False,False
392,2022-01-28,0.0,0.0,1.1,6.9,4.5,4,1,0,0,0,0,0,0.75,0,0.0,False,False,4,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,True,False,False
393,2022-01-29,0.0,0.0,0.0,10.4,8.7,5,1,0,0,0,0,0,0.5,0,0.0,False,False,4,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,True,False
394,2022-01-30,0.0,0.0,0.0,9.4,6.2,6,1,0,0,0,0,0,0.25,0,0.0,False,False,4,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,True
395,2022-01-31,0.0,0.0,0.0,3.7,-1.9,0,1,0,0,0,0,0,0.0,1,0.0,False,False,5,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-01-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,True,False,True,False,False,False,False,False,False
396,2022-02-01,0.0,0.0,7.1000000000000005,4.2,-4.0,1,2,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,5,0.0,False,False,Gojira,Medium,2022-01-19,2022-03-12,2022-02-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,True,False,False,False,False,False
397,2022-02-02,0.0,0.0,0.4,5.0,-2.9,2,2,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,5,0.0,False,False,Lil Tecca,Medium,2022-02-02,2022-03-12,2022-02-02,0.0,0.0,0.0,,1.0,,1.0,0,0,False,True,False,False,True,False,False,False,False
398,2022-02-03,0.0,0.0,4.1,3.7,-2.5,3,2,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,5,0.0,False,False,Lil Tecca,Medium,2022-02-02,2022-03-12,2022-02-03,0.0,0.0,0.0,,1.0,,1.0,0,0,False,True,False,False,False,True,False,False,False
399,2022-02-04,0.0,0.0,0.2,4.6,3.5,4,2,0,0,0,0,0,0.0,0,0.0,False,False,5,0.0,False,False,Tungtvann,Medium,2022-02-04,2022-03-12,2022-02-04,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,False,True,False,False,False,False,True,False,False
400,2022-02-05,0.0,0.0,0.0,4.7,3.9,5,2,0,0,0,0,0,0.0,0,0.0,False,False,5,0.0,False,False,Tungtvann,Medium,2022-02-04,2022-03-12,2022-02-05,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,False,True,False,False,False,False,False,True,False
401,2022-02-06,0.0,0.0,0.0,6.3,2.9,6,2,0,0,0,0,0,0.0,0,0.0,False,False,5,0.0,False,False,Tungtvann,Medium,2022-02-04,2022-03-12,2022-02-06,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,False,True,False,False,False,False,False,False,True
402,2022-02-07,0.0,0.0,0.0,3.0,7.5,0,2,0,0,0,0,0,0.0,0,0.0,False,False,6,0.0,False,False,Tungtvann,Medium,2022-02-04,2022-03-12,2022-02-07,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,False,True,True,False,False,False,False,False,False
403,2022-02-08,0.0,0.0,0.0,4.4,8.0,1,2,0,0,0,0,0,0.0,0,0.0,False,False,6,0.0,False,False,Tungtvann,Medium,2022-02-04,2022-03-12,2022-02-08,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,False,True,False,True,False,False,False,False,False
404,2022-02-09,0.0,0.0,0.0,7.0,6.5,2,2,0,0,0,0,0,0.0,0,0.0,False,False,6,0.0,False,False,Tungtvann,Medium,2022-02-04,2022-03-12,2022-02-09,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,False,True,False,False,True,False,False,False,False
405,2022-02-10,0.0,0.0,0.0,5.0,4.9,3,2,0,0,0,0,0,0.0,0,0.0,False,False,6,0.0,False,False,Halestorm,Unknown,2022-02-10,2022-03-12,2022-02-10,0.0,0.0,1.0,1.0,1.0,1.0,,0,5,False,True,False,False,False,True,False,False,False
406,2022-02-11,0.0,0.0,0.0,4.5,2.4,4,2,0,0,0,0,0,0.0,0,0.0,False,False,6,0.0,False,False,Halestorm,Unknown,2022-02-10,2022-03-12,2022-02-11,0.0,0.0,1.0,1.0,1.0,1.0,,0,4,False,True,False,False,False,False,True,False,False
407,2022-02-12,0.0,0.0,0.0,6.5,4.6,5,2,0,0,0,0,0,0.0,0,0.0,False,False,6,0.0,False,False,Halestorm,Unknown,2022-02-10,2022-03-12,2022-02-12,0.0,0.0,1.0,1.0,1.0,1.0,,0,3,False,True,False,False,False,False,False,True,False
408,2022-02-13,0.0,0.0,3.6,6.2,6.3,6,2,0,0,0,0,0,0.0,0,0.0,False,False,6,0.0,False,False,Halestorm,Unknown,2022-02-10,2022-03-12,2022-02-13,0.0,0.0,1.0,1.0,1.0,1.0,,0,2,False,True,False,False,False,False,False,False,True
409,2022-02-14,0.0,0.0,18.0,7.2,3.9,0,2,0,0,0,0,1,0.0,0,0.0,False,False,7,0.0,False,False,Jacob Collier,Extra Large,2022-02-14,2022-03-12,2022-02-14,1.0,1.0,0.0,1.0,1.0,,1.0,0,1,False,True,True,False,False,False,False,False,False
410,2022-02-15,0.0,0.0,7.0,5.6,4.5,1,2,0,0,0,0,0,0.0,0,0.0,False,False,7,0.0,False,False,Jacob Collier,Extra Large,2022-02-14,2022-03-12,2022-02-15,1.0,1.0,0.0,1.0,1.0,,1.0,0,0,False,True,False,True,False,False,False,False,False
411,2022-02-16,0.0,0.0,2.2,4.4,3.6,2,2,0,0,0,0,0,0.0,0,0.0,False,False,7,0.0,False,False,Jacob Collier,Extra Large,2022-02-14,2022-03-12,2022-02-16,1.0,1.0,0.0,1.0,1.0,,1.0,1,0,False,True,False,False,True,False,False,False,False
412,2022-02-17,0.0,0.0,0.0,4.6,3.2,3,2,0,0,0,0,0,0.0,0,0.0,False,False,7,0.0,False,False,Jacob Collier,Extra Large,2022-02-14,2022-03-12,2022-02-17,1.0,1.0,0.0,1.0,1.0,,1.0,2,0,False,True,False,False,False,True,False,False,False
413,2022-02-18,0.0,0.0,0.0,6.5,5.4,4,2,0,0,0,0,0,0.0,0,0.0,False,False,7,0.0,False,False,Jacob Collier,Extra Large,2022-02-14,2022-03-12,2022-02-18,1.0,1.0,0.0,1.0,1.0,,1.0,3,0,False,True,False,False,False,False,True,False,False
414,2022-02-19,0.0,0.0,0.0,6.2,2.5,5,2,0,0,0,0,0,0.0,0,0.0,False,False,7,0.0,False,False,Masego,Medium,2022-02-19,2022-03-12,2022-02-19,0.0,0.0,1.0,,,1.0,,4,0,False,True,False,False,False,False,False,True,False
415,2022-02-20,0.0,0.0,0.9,4.4,1.4,6,2,0,0,0,0,0,0.0,0,0.0,False,False,7,0.0,False,False,Masego,Medium,2022-02-19,2022-03-12,2022-02-20,0.0,0.0,1.0,,,1.0,,5,0,False,True,False,False,False,False,False,False,True
416,2022-02-21,0.0,0.0,0.30000000000000004,6.6,1.7,0,2,0,0,0,0,0,0.0,0,0.0,False,False,8,0.0,False,False,iann dior Iann Dior,Medium,2022-02-21,2022-03-12,2022-02-21,1.0,1.0,0.0,,,,1.0,0,0,False,True,True,False,False,False,False,False,False
417,2022-02-22,0.0,0.0,2.7,4.9,0.4,1,2,0,0,0,0,0,0.0,0,0.0,False,False,8,0.0,False,False,iann dior Iann Dior,Medium,2022-02-21,2022-03-12,2022-02-22,1.0,1.0,0.0,,,,1.0,0,0,False,True,False,True,False,False,False,False,False
418,2022-02-23,0.0,0.0,0.2,7.6,5.2,2,2,0,0,0,0,0,0.0,0,0.0,False,False,8,0.0,False,False,iann dior Iann Dior,Medium,2022-02-21,2022-03-12,2022-02-23,1.0,1.0,0.0,,,,1.0,0,0,False,True,False,False,True,False,False,False,False
419,2022-02-24,0.0,0.0,2.1,7.0,5.6,3,2,0,0,0,0,0,0.0,0,0.0,False,False,8,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-02-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,False,True,False,False,False
420,2022-02-25,0.0,0.0,0.0,4.9,5.9,4,2,0,0,0,0,0,0.75,0,0.0,False,False,8,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-02-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,False,False,True,False,False
421,2022-02-26,0.0,0.0,0.0,4.7,3.8,5,2,0,0,0,0,0,0.5,0,0.0,False,False,8,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-02-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,False,False,False,True,False
422,2022-02-27,0.0,0.0,0.0,5.7,6.1,6,2,0,0,0,0,0,0.25,0,0.0,False,False,8,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-02-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,False,False,False,False,True
423,2022-02-28,0.0,0.0,0.0,5.4,3.8,0,2,0,0,0,0,0,0.0,1,0.0,False,False,9,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-02-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,True,False,False,False,False,False,False
424,2022-03-01,0.0,152.0,0.0,5.7,8.1,1,3,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,9,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-03-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,True,False,False,False,False,False
425,2022-03-02,0.0,156.0,0.0,5.1,10.7,2,3,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,9,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-03-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,True,False,False,False,False
426,2022-03-03,0.0,143.0,0.0,2.9,6.5,3,3,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,9,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-03-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,False,True,False,False,False
427,2022-03-04,0.0,219.0,0.0,3.9,5.1,4,3,0,0,0,0,0,0.0,0,0.0,False,False,9,0.0,False,False,Future Islands,Medium,2022-02-24,2022-03-12,2022-03-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,False,False,True,False,False
428,2022-03-05,0.0,283.0,0.0,2.6,4.4,5,3,0,0,0,0,0,0.0,0,0.0,False,False,9,0.0,False,False,Ry X RY X,Medium,2022-03-05,2022-03-12,2022-03-05,0.0,0.0,0.0,,,1.0,,0,0,False,True,False,False,False,False,False,True,False
429,2022-03-06,0.0,176.0,0.0,3.2,8.0,6,3,0,0,0,0,0,0.0,0,0.0,False,False,9,0.0,False,False,Ry X RY X,Unknown,2022-03-06,2022-03-12,2022-03-06,1.0,1.0,1.0,,1.0,,1.0,0,0,False,True,False,False,False,False,False,False,True
430,2022-03-07,0.0,121.0,0.0,2.4,8.1,0,3,0,0,0,0,0,0.0,0,0.0,False,False,10,0.0,False,False,Ry X RY X,Unknown,2022-03-06,2022-03-12,2022-03-07,1.0,1.0,1.0,,1.0,,1.0,0,0,False,True,True,False,False,False,False,False,False
431,2022-03-08,0.0,169.0,0.0,2.0,4.4,1,3,0,0,0,0,0,0.0,0,0.0,False,False,10,0.0,False,False,Ry X RY X,Unknown,2022-03-06,2022-03-12,2022-03-08,1.0,1.0,1.0,,1.0,,1.0,0,0,False,True,False,True,False,False,False,False,False
432,2022-03-09,0.0,0.0,0.0,2.2,-0.9,2,3,0,0,0,0,0,0.0,0,0.0,False,False,10,0.0,False,False,Ry X RY X,Unknown,2022-03-06,2022-03-12,2022-03-09,1.0,1.0,1.0,,1.0,,1.0,0,0,False,True,False,False,True,False,False,False,False
433,2022-03-10,0.0,0.0,0.2,3.9,2.7,3,3,0,0,0,0,0,0.0,0,0.0,False,False,10,0.0,False,False,Ry X RY X,Unknown,2022-03-06,2022-03-12,2022-03-10,1.0,1.0,1.0,,1.0,,1.0,0,5,False,True,False,False,False,True,False,False,False
434,2022-03-11,0.0,200.0,0.0,3.9,4.5,4,3,0,0,0,0,0,0.0,0,0.0,False,False,10,0.0,False,False,DAGNY Dagny,Medium,2022-03-11,2022-03-12,2022-03-11,0.0,0.0,0.0,1.0,,1.0,,0,4,False,True,False,False,False,False,True,False,False
435,2022-03-12,0.0,341.0,0.0,4.3,6.4,5,3,0,0,0,0,0,0.0,0,0.0,False,False,10,0.0,False,False,DAGNY Dagny,Medium,2022-03-11,2022-03-12,2022-03-12,0.0,0.0,0.0,1.0,,1.0,,0,3,False,True,False,False,False,False,False,True,False
436,2022-03-13,0.0,164.0,0.0,4.2,8.2,6,3,0,0,0,0,0,0.0,0,0.0,False,False,10,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,False,False,False,False,False,True
437,2022-03-14,0.0,166.0,0.0,4.0,9.8,0,3,0,0,0,0,0,0.0,0,0.0,False,False,11,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,1,False,True,True,False,False,False,False,False,False
438,2022-03-15,0.0,49.0,0.0,2.7,7.6,1,3,0,0,0,0,0,0.0,0,0.0,False,False,11,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
439,2022-03-16,0.0,0.0,0.0,3.2,4.0,2,3,0,0,0,0,0,0.0,0,0.0,False,False,11,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,True,False,False,False,False
440,2022-03-17,0.0,0.0,2.4,4.3,3.7,3,3,0,0,0,0,0,0.0,0,0.0,False,False,11,0.0,False,False,Chris Holsten,Medium,2022-03-17,2023-03-29,2022-03-17,0.0,0.0,0.0,,1.0,,,2,0,False,True,False,False,False,True,False,False,False
441,2022-03-18,0.0,250.0,0.0,4.3,10.2,4,3,0,0,0,0,0,0.0,0,0.0,False,False,11,0.0,False,False,Rufus Wainwright,Medium,2022-03-18,2023-03-29,2022-03-18,1.0,0.0,1.0,1.0,,1.0,,3,0,False,True,False,False,False,False,True,False,False
442,2022-03-19,0.0,362.0,0.0,2.8,10.8,5,3,0,0,0,0,0,0.0,0,0.0,False,False,11,0.0,False,False,Rufus Wainwright,Medium,2022-03-18,2023-03-29,2022-03-19,1.0,0.0,1.0,1.0,,1.0,,4,0,False,True,False,False,False,False,False,True,False
443,2022-03-20,0.0,255.0,0.0,2.6,10.0,6,3,0,0,0,0,0,0.0,0,0.0,False,False,11,0.0,False,False,Rufus Wainwright,Medium,2022-03-18,2023-03-29,2022-03-20,1.0,0.0,1.0,1.0,,1.0,,5,0,False,True,False,False,False,False,False,False,True
444,2022-03-21,0.0,175.0,0.0,4.1,10.2,0,3,0,0,0,0,0,0.0,0,0.0,False,False,12,0.0,False,False,Rufus Wainwright,Medium,2022-03-18,2023-03-29,2022-03-21,1.0,0.0,1.0,1.0,,1.0,,0,0,False,True,True,False,False,False,False,False,False
445,2022-03-22,0.0,166.0,0.0,5.6,9.1,1,3,0,0,0,0,0,0.0,0,0.0,False,False,12,0.0,False,False,Yung Lean,Unknown,2022-03-22,2023-03-29,2022-03-22,0.0,1.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
446,2022-03-23,0.0,193.0,0.0,2.8,10.8,2,3,0,0,0,0,0,0.0,0,0.0,False,False,12,0.0,False,False,Aldous Harding,Unknown,2022-03-23,2023-03-29,2022-03-23,0.0,0.0,0.0,,,,1.0,0,0,False,True,False,False,True,False,False,False,False
447,2022-03-24,0.0,70.0,0.0,2.0,8.9,3,3,0,0,0,0,0,0.0,0,0.0,False,False,12,0.0,False,False,Metteson,Medium,2022-03-24,2023-03-29,2022-03-24,0.0,0.0,0.0,1.0,1.0,1.0,,0,0,False,True,False,False,False,True,False,False,False
448,2022-03-25,0.0,62.0,0.0,6.3,14.1,4,3,0,0,0,0,0,0.0,0,0.0,False,False,12,0.0,False,False,Metteson,Medium,2022-03-24,2023-03-29,2022-03-25,0.0,0.0,0.0,1.0,1.0,1.0,,0,0,False,True,False,False,False,False,True,False,False
449,2022-03-26,0.0,357.0,0.0,5.8,11.3,5,3,0,0,0,0,0,0.0,0,0.0,False,False,12,0.0,False,False,Metteson,Medium,2022-03-24,2023-03-29,2022-03-26,0.0,0.0,0.0,1.0,1.0,1.0,,0,0,False,True,False,False,False,False,False,True,False
450,2022-03-27,0.0,271.0,0.0,6.9,15.0,6,3,0,0,0,0,0,0.0,0,0.0,False,False,12,0.0,False,False,The War on Drugs,Small,2022-03-27,2023-03-29,2022-03-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,False,False,False,False,True
