,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_spring_weekend,heavy_rain_spring_weekday,heavy_rain_fall_weekend,heavy_rain_fall_weekday,heavy_rain_winter_weekday,before_payday,on_payday,after_payday,specific_month,covid_restriction_christmas,week_number,custom_regressor,fall_start,christmas_shopping,name,date,sentrum_scene_concert_Monday,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Sunday,sentrum_scene_concert_Thursday,sentrum_scene_concert_Saturday,sentrum_scene_concert_Friday,sentrum_scene_concert_Wednesday,days_since_last_30,days_until_next_30,high_weekend,low_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,index,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Bondens matfest Youngstorget,Bondens matfest Youngstorget_lower,Bondens matfest Youngstorget_upper,Fanemarkering 22.juli Youngstorget,Fanemarkering 22.juli Youngstorget_lower,Fanemarkering 22.juli Youngstorget_upper,Halloween Day,Halloween Day_lower,Halloween Day_upper,Halloween weekend,Halloween weekend_lower,Halloween weekend_upper,Oktoberfest Youngstorget,Oktoberfest Youngstorget_lower,Oktoberfest Youngstorget_upper,additive_terms,additive_terms_lower,additive_terms_upper,christmas eve,christmas eve_lower,christmas eve_upper,christmas_shopping_new,christmas_shopping_lower,christmas_shopping_upper,closed,closed_lower,closed_upper,covid_restriction_christmas_new,covid_restriction_christmas_lower,covid_restriction_christmas_upper,custom_regressor_new,custom_regressor_lower,custom_regressor_upper,days_since_last_30_new,days_since_last_30_lower,days_since_last_30_upper,days_until_next_30_new,days_until_next_30_lower,days_until_next_30_upper,easter_lowsaturday,easter_lowsaturday_lower,easter_lowsaturday_upper,easter_mondaydayoff,easter_mondaydayoff_lower,easter_mondaydayoff_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,first_may,first_may_lower,first_may_upper,firstweek_jan,firstweek_jan_lower,firstweek_jan_upper,heavy_rain_fall_weekday,heavy_rain_fall_weekday_lower,heavy_rain_fall_weekday_upper,heavy_rain_fall_weekend,heavy_rain_fall_weekend_lower,heavy_rain_fall_weekend_upper,heavy_rain_spring_weekday,heavy_rain_spring_weekday_lower,heavy_rain_spring_weekday_upper,heavy_rain_spring_weekend,heavy_rain_spring_weekend_lower,heavy_rain_spring_weekend_upper,heavy_rain_winter_weekday,heavy_rain_winter_weekday_lower,heavy_rain_winter_weekday_upper,high_weekend_new,high_weekend_lower,high_weekend_upper,himmelfart,himmelfart_lower,himmelfart_upper,holidays,holidays_lower,holidays_upper,lockdown_1,lockdown_1_lower,lockdown_1_upper,monthly,monthly_lower,monthly_upper,pinse,pinse_lower,pinse_upper,sentrum_scene_concert_Monday,sentrum_scene_concert_Monday_lower,sentrum_scene_concert_Monday_upper,sentrum_scene_concert_Sunday,sentrum_scene_concert_Sunday_lower,sentrum_scene_concert_Sunday_upper,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Tuesday_lower,sentrum_scene_concert_Tuesday_upper,seventeenth_may,seventeenth_may_lower,seventeenth_may_upper,weekly,weekly_lower,weekly_upper,weekly_fall_start,weekly_fall_start_lower,weekly_fall_start_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,residuals
141,2021-05-22,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False,141,-3095.3942576608833,1479.477590494691,28846.82536494094,-3095.3942576608833,-3095.3942576608833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17975.66500238789,17975.66500238789,17975.66500238789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.670723241834,13841.670723241834,13841.670723241834,0.0,0.0,0.0,4236.777942763742,4236.777942763742,4236.777942763742,0.0,0.0,0.0,14880.270744727008,-14880.270744727008
142,2021-05-23,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True,142,-3227.227803370119,-18495.555503278236,9959.542990920656,-3227.227803370119,-3227.227803370119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1361.452050096799,-1361.452050096799,-1361.452050096799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5814.231151495123,-5814.231151495123,-5814.231151495123,0.0,0.0,0.0,4555.562765016012,4555.562765016012,4555.562765016012,0.0,0.0,0.0,0.0,0.0
143,2021-05-24,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False,143,-3359.0613490793544,-19957.077036367555,8687.667312182179,-3359.0613490793544,-3359.0613490793544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2566.51829167365,-2566.51829167365,-2566.51829167365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.462993924537,-7321.462993924537,-7321.462993924537,0.0,0.0,0.0,4857.728365868575,4857.728365868575,4857.728365868575,0.0,0.0,0.0,0.0,0.0
144,2021-05-25,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False,144,-3490.89489478859,-17586.919696368168,9423.264949490098,-3490.89489478859,-3490.89489478859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.32990077537286,151.32990077537286,151.32990077537286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607738535,-4891.790607738535,-4891.790607738535,0.0,0.0,0.0,5145.904172131596,5145.904172131596,5145.904172131596,0.0,0.0,0.0,0.0,0.0
145,2021-05-26,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False,145,-3622.728440497826,-15262.890317554375,12629.832455695576,-3622.728440497826,-3622.728440497826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.6050171130648,1836.6050171130648,1836.6050171130648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-250.65656878256755,-250.65656878256755,-250.65656878256755,0.0,0.0,0.0,0.0,0.0,0.0,-380.9793060813516,-380.9793060813516,-380.9793060813516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.455571186943,-3205.455571186943,-3205.455571186943,0.0,0.0,0.0,5423.03989438136,5423.03989438136,5423.03989438136,0.0,0.0,0.0,0.0,0.0
146,2021-05-27,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False,146,-3754.561986207061,-13270.610179024121,14710.538384012143,-3754.561986207061,-3754.561986207061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3811.0751496183498,3811.0751496183498,3811.0751496183498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-195.01744028983484,-195.01744028983484,-195.01744028983484,0.0,0.0,0.0,0.0,0.0,0.0,-325.3401775886188,-325.3401775886188,-325.3401775886188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.8869161119922,-1555.8869161119922,-1555.8869161119922,0.0,0.0,0.0,5692.302243318961,5692.302243318961,5692.302243318961,0.0,0.0,0.0,56.51316341128859,-56.51316341128859
147,2021-05-28,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,0,0,0.75,0,0.0,False,False,21,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False,147,-3886.395531916297,-2563.9639085096123,24115.65671507011,-3886.395531916297,-3886.395531916297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14634.422249278687,14634.422249278687,14634.422249278687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-139.37831179710213,-139.37831179710213,-139.37831179710213,0.0,0.0,0.0,0.0,0.0,0.0,-269.7010490958861,-269.7010490958861,-269.7010490958861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.156517256113,8947.156517256113,8947.156517256113,0.0,0.0,0.0,5956.966781118459,5956.966781118459,5956.966781118459,0.0,0.0,0.0,10748.02671736239,-10748.02671736239
148,2021-05-29,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0.5,0,0.0,False,False,21,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False,148,-4018.2290776255327,2012.661707314554,28905.459121599768,-4018.2290776255327,-4018.2290776255327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19847.916764616883,19847.916764616883,19847.916764616883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-83.73918330436946,-83.73918330436946,-83.73918330436946,0.0,0.0,0.0,0.0,0.0,0.0,-214.06192060315345,-214.06192060315345,-214.06192060315345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.67072322878,13841.67072322878,13841.67072322878,0.0,0.0,0.0,6220.307961991256,6220.307961991256,6220.307961991256,0.0,0.0,0.0,15829.68768699135,-15829.68768699135
149,2021-05-30,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0,0,0.25,0,0.0,False,False,21,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True,149,-4150.062623334768,-16804.332337222637,9513.137016949733,-4150.062623334768,-4150.062623334768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.8364779019379,512.8364779019379,512.8364779019379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-28.10005481163677,-28.10005481163677,-28.10005481163677,0.0,0.0,0.0,0.0,0.0,0.0,-158.42279211042074,-158.42279211042074,-158.42279211042074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5814.2311515060355,-5814.2311515060355,-5814.2311515060355,0.0,0.0,0.0,6485.490421518395,6485.490421518395,6485.490421518395,0.0,0.0,0.0,0.0,0.0
150,2021-05-31,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0.0,1,0.0,False,False,22,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False,150,-4281.896169044004,-18241.88627183342,10080.960151470532,-4281.896169044004,-4281.896169044004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-668.7821612722148,-668.7821612722148,-668.7821612722148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.4629939238175,-7321.4629939238175,-7321.4629939238175,0.0,0.0,0.0,6755.464496269291,6755.464496269291,6755.464496269291,0.0,0.0,0.0,0.0,0.0
151,2021-06-01,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,22,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False,151,-4413.729714753239,-16025.88683058396,11062.58937926716,-4413.729714753239,-4413.729714753239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.7880828357206,2115.7880828357206,2115.7880828357206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,39.137442474608555,39.137442474608555,39.137442474608555,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-25.29010692114008,-25.29010692114008,-25.29010692114008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607737077,-4891.790607737077,-4891.790607737077,0.0,0.0,0.0,7032.8687974939385,7032.8687974939385,7032.8687974939385,0.0,0.0,0.0,0.0,0.0
152,2021-06-02,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,22,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False,152,-4545.563260462475,-13716.189510537302,13356.609160063716,-4545.563260462475,-4545.563260462475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.6903095258385,4166.6903095258385,4166.6903095258385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,116.63099917115655,116.63099917115655,116.63099917115655,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,52.2034497754079,52.2034497754079,52.2034497754079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.4555711928206,-3205.4555711928206,-3205.4555711928206,0.0,0.0,0.0,7319.942430943252,7319.942430943252,7319.942430943252,0.0,0.0,0.0,0.0,0.0
153,2021-06-03,0.0,0.0,0.0,0.0,0.0,3,6,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,22,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False,153,-4677.3968061717105,-12654.45119206135,14281.926661991776,-4677.3968061717105,-4677.3968061717105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6192.259247107729,6192.259247107729,6192.259247107729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,194.12455586770452,194.12455586770452,194.12455586770452,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,129.69700647195586,129.69700647195586,129.69700647195586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.8869161183607,-1555.8869161183607,-1555.8869161183607,0.0,0.0,0.0,7618.449156754134,7618.449156754134,7618.449156754134,0.0,0.0,0.0,1514.8624409360182,-1514.8624409360182
154,2021-06-04,0.0,0.0,0.0,0.0,0.0,4,6,0,0,0,0,0,0.0,0,0.0,False,False,22,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False,154,-4809.230351880946,-1201.6839821245208,25274.248036269866,-4809.230351880946,-4809.230351880946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17083.96250876444,17083.96250876444,17083.96250876444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,271.6181125642525,271.6181125642525,271.6181125642525,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,207.19056316850384,207.19056316850384,207.19056316850384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.156517261506,8947.156517261506,8947.156517261506,0.0,0.0,0.0,7929.615428334431,7929.615428334431,7929.615428334431,0.0,0.0,0.0,12274.732156883496,-12274.732156883496
155,2021-06-05,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,0.0,0,0.0,False,False,22,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False,155,-4941.063897590181,3394.2176146483457,31839.836806140727,-4941.063897590181,-4941.063897590181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22380.43869094473,22380.43869094473,22380.43869094473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,349.11166926080045,349.11166926080045,349.11166926080045,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,284.68411986505185,284.68411986505185,284.68411986505185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.670723215731,13841.670723215731,13841.670723215731,0.0,0.0,0.0,8254.083847863947,8254.083847863947,8254.083847863947,0.0,0.0,0.0,17439.37479335455,-17439.37479335455
156,2021-06-06,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0,0,0.0,0,0.0,False,False,22,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True,156,-5072.897443299417,-15595.195809338033,11291.13729043593,-5072.897443299417,-5072.897443299417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674.868325249265,2674.868325249265,2674.868325249265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5814.231151457135,-5814.231151457135,-5814.231151457135,0.0,0.0,0.0,8591.883140324087,8591.883140324087,8591.883140324087,0.0,0.0,0.0,0.0,0.0
157,2021-06-07,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False,157,-5204.730989008653,-17699.52037516667,9880.86725729156,-5204.730989008653,-5204.730989008653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.1686328135668,1518.1686328135668,1518.1686328135668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.462993923097,-7321.462993923097,-7321.462993923097,0.0,0.0,0.0,8942.41529035435,8942.41529035435,8942.41529035435,0.0,0.0,0.0,0.0,0.0
